K=16, W/V=2.9420180, K=16, time:838.091

ca [*] :=
1  16
;

fragment allocation x on node k:

1    2    3    4    5    6    7    8    9    10    11    12    13    14    15    16    
395 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 
396 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 
397 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 
398 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 
399 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 
400 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 
401 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 
402 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 
403 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
404 1 0 1 1 1 0 1 1 1 1 1 1 0 1 1 1 
405 1 1 1 1 1 0 0 0 0 0 1 1 0 1 1 1 
406 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 
407 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 
408 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 
409 1 0 1 0 0 1 1 1 1 1 0 0 0 0 0 0 
410 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 
411 1 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 
412 1 0 1 0 1 0 1 0 0 1 1 1 0 1 0 0 
413 0 0 1 0 1 0 0 0 0 0 1 0 0 0 0 0 
414 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 
415 0 0 1 0 1 1 1 1 1 1 0 1 0 1 0 0 
416 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 
417 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 
418 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 
419 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 
420 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 
421 1 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 
422 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 
423 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 
424 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 

query feasibility y on node k:

1    2    3    4    5    6    7    8    9    10    11    12    13    14    15    16    
1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
2 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 
3 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 
4 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 
5 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 
6 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 1 
7 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 
8 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
9 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 
10 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
11 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 
12 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 
13 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 
14 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 
15 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 
16 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 
17 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
18 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 
19 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 
20 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 
21 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 
23 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 
24 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 
25 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 
26 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 
27 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 
28 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 
29 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 
30 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 
31 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 
32 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 
33 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 
34 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
35 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 
37 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 
38 0 0 1 1 0 0 0 0 0 0 0 0 0 1 0 1 
39 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 
40 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 
41 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 
42 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 
43 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 
44 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 
45 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 
46 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
47 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 
48 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 
49 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 
50 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
51 0 0 1 0 0 0 0 1 0 0 0 0 0 1 0 0 
52 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 
53 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 
54 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 
55 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 
56 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 
57 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 1 
58 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 
59 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 
60 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 
61 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 
62 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 
63 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 
64 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 
65 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 
66 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 
67 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 
68 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 
69 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
71 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
72 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 
73 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
74 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
75 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
76 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 
77 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 
78 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 
79 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
80 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 
81 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 
82 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 
83 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 
84 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
85 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 
87 0 0 1 1 0 0 0 0 0 0 0 0 0 1 0 1 
88 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
89 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 
90 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 
91 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 
92 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 
93 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 
94 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 
95 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 
96 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
97 0 0 1 1 0 0 0 0 0 0 1 0 0 1 1 1 
98 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 
99 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 

workload distribution ohne node failure:

1    2    3    4    5    6    7    8    9    10    11    12    13    14    15    16    
1 1.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 
2 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 1.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 
3 0.00000000 0.00000000 1.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 
4 0.00000000 0.00000000 0.00000000 1.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 
5 0.00000000 0.00000000 1.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 
6 0.00000000 0.00000000 0.00000000 0.15662952 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.84337048 
7 0.00000000 0.00000000 1.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 
8 1.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 
9 0.00000000 0.00000000 1.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 
10 0.00000000 1.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 
11 0.00000000 1.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 
12 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 1.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 
13 0.00000000 0.00000000 1.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 
14 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 1.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 
15 0.00000000 0.00000000 0.00000000 1.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 
16 0.00000000 0.00000000 1.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 
17 1.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 
18 0.00000000 0.00000000 1.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 
19 1.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 
20 0.00000000 0.00000000 0.00000000 1.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 
21 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 1.00000000 0.00000000 
23 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.68803848 0.00000000 0.31196152 0.00000000 0.00000000 
24 0.00000000 0.00000000 1.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 
25 0.00000000 0.00000000 1.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 
26 0.00000000 0.00000000 1.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 
27 0.00000000 0.00000000 1.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 
28 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 1.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 
29 1.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 
30 0.00000000 0.00000000 0.00000000 1.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 
31 1.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 
32 0.00000000 0.00000000 0.00000000 1.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 
33 1.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 
34 1.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 
35 0.00000000 0.75584574 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.24415426 
37 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 1.00000000 0.00000000 
38 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 1.00000000 
39 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 1.00000000 0.00000000 
40 0.00000000 0.00000000 1.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 
41 0.00000000 0.00000000 1.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 
42 0.07409541 0.00000000 0.00000000 0.92590459 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 
43 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 1.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 
44 0.00000000 0.00000000 1.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 
45 0.00000000 0.00000000 0.00000000 1.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 
46 1.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 
47 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.94868095 0.05131905 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 
48 0.00000000 0.00000000 1.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 
49 0.00000000 0.00000000 1.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 
50 1.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 
51 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.62495489 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.37504511 0.00000000 0.00000000 
52 0.07409541 0.00000000 0.00000000 0.92590459 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 
53 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 1.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 
54 0.00000000 0.00000000 0.00000000 1.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 
55 0.07409541 0.00000000 0.00000000 0.92590459 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 
56 0.83294426 0.00000000 0.16705574 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 
57 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 1.00000000 
58 1.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 
59 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.77512832 0.22487168 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 
60 1.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 
61 0.00000000 0.00000000 1.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 
62 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 1.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 
63 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 1.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 
64 0.00000000 0.00000000 1.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 
65 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.26688219 0.73311781 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 
66 0.00000000 0.00000000 1.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 
67 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.39352718 0.00000000 0.00000000 0.60647282 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 
68 0.00000000 0.00000000 1.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 
69 0.00000000 1.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 
71 1.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 
72 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.62558222 0.00000000 0.37441778 0.00000000 
73 1.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 
74 0.00000000 1.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 
75 1.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 
76 0.00000000 0.00000000 1.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 
77 0.00000000 0.00000000 1.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 
78 0.00000000 0.00000000 0.18429247 0.00000000 0.81570753 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 
79 1.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 
80 0.00000000 0.00000000 1.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 
81 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 1.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 
82 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 1.00000000 0.00000000 
83 0.00000000 0.00000000 1.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 
84 0.00000000 1.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 
85 0.00000000 0.00000000 1.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 
87 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 1.00000000 
88 1.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 
89 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 1.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 
90 0.00000000 0.00000000 1.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 
91 0.00000000 0.00000000 1.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 
92 0.00000000 0.00000000 0.00000000 1.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 
93 0.00000000 0.00000000 1.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 
94 0.00000000 0.00000000 1.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 
95 0.00000000 0.00000000 1.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 
96 1.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 
97 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.10468264 0.00000000 0.00000000 0.32425672 0.05084641 0.52021424 
98 0.00000000 0.00000000 0.00000000 1.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 
99 0.00000000 0.00000000 0.00000000 1.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 

zz_test [*] :=
