param x_optimal_2 : 1 2 :=
	50	 1 1 1 1 1 1 1 0 1 1 1 1 1
	51	 1 1 1 1 1 1 1 0 1 1 1 1 1
	52	 1 1 1 1 0 0 0 0 0 0 1 1 0
	53	 1 1 1 1 0 0 1 0 0 0 1 1 0
	54	 1 1 1 1 0 0 0 0 0 0 1 1 0
	55	 1 1 1 1 0 1 0 0 0 1 1 1 0
	56	 0 0 0 0 0 0 0 0 0 1 0 0 0
	57	 0 0 0 0 0 0 0 0 0 1 0 0 0
	58	 0 0 0 0 0 0 0 0 0 0 0 0 0
	59	 0 0 0 0 0 0 0 0 0 1 0 0 0
	60	 0 0 0 0 0 0 0 0 0 0 0 0 0
;

param x_optimal_14 : 1 2 3 4 5 6 7 8 9 10 11 12 13 14 :=
	0	 0 0 0 0 1 0 0 1 1 1 0 0 0 0
	1	 0 0 0 0 1 0 0 0 1 1 0 0 0 0
	2	 0 0 0 0 1 0 0 0 0 0 0 0 0 0
	3	 0 0 0 0 0 0 0 0 0 0 0 0 0 0
	4	 0 0 0 0 1 0 0 1 0 0 0 0 0 0
	5	 0 0 0 0 1 0 0 0 0 0 0 0 0 0
	6	 0 0 0 0 0 0 0 0 0 0 0 0 0 0
	7	 0 0 0 0 0 0 0 0 0 0 0 0 0 0
	8	 0 0 0 0 0 0 0 0 0 0 0 0 0 0
	9	 0 0 0 0 1 0 0 1 0 0 0 0 0 1
	10	 0 0 0 0 1 0 0 1 0 0 0 0 0 1
	11	 0 0 0 0 0 0 0 0 0 0 0 0 0 0
	12	 0 0 0 0 1 0 1 1 1 1 0 0 0 1
	13	 0 0 0 0 1 0 1 1 1 1 0 0 0 1
	14	 0 0 0 0 1 0 0 1 0 0 0 0 0 1
	15	 0 0 0 0 0 0 0 0 0 0 0 0 0 0
	16	 0 0 0 0 1 0 1 1 1 1 0 0 0 1
	17	 0 0 0 0 1 0 1 0 0 0 0 0 0 0
	18	 0 0 0 0 1 0 1 0 0 0 0 0 0 0
	19	 0 0 0 0 1 0 1 1 1 1 0 0 0 1
	20	 0 0 0 0 1 0 1 0 0 0 0 0 0 0
	21	 0 0 0 0 1 0 0 0 0 0 0 0 0 0
	22	 0 0 0 0 1 0 0 0 0 0 0 0 0 0
	23	 0 0 0 0 1 1 0 1 0 0 0 1 1 1
	24	 0 0 0 0 0 0 0 0 0 0 0 0 0 1
	25	 0 0 0 0 0 0 0 0 0 0 0 0 0 1
	26	 0 0 0 0 1 0 0 1 0 0 0 0 0 1
	27	 0 0 0 0 0 0 0 0 0 0 0 0 0 1
	28	 0 0 0 0 0 0 0 0 0 0 0 0 0 1
	29	 0 0 0 0 0 1 0 1 0 0 0 0 0 0
	30	 0 0 0 0 0 0 0 0 0 0 0 0 0 1
	31	 0 0 0 0 1 0 1 0 1 1 0 0 0 0
	32	 0 0 0 0 1 0 1 0 1 1 0 0 0 0
	33	 0 0 0 0 0 0 1 0 1 0 0 0 0 0
	34	 0 0 0 0 1 0 1 0 1 1 0 0 0 0
	35	 0 0 0 0 0 0 0 0 0 0 0 0 0 0
	36	 0 0 0 0 1 1 0 1 1 1 0 1 1 1
	37	 0 0 0 0 1 1 0 1 0 0 0 1 1 1
	38	 0 0 0 0 0 0 0 0 0 0 0 0 0 0
	39	 0 0 0 0 0 0 0 0 0 0 0 0 0 0
	40	 0 0 0 0 1 1 0 1 1 1 0 1 0 1
	41	 0 0 0 0 0 1 0 0 0 0 0 1 0 0
	42	 0 0 0 0 0 0 0 0 0 0 0 0 0 0
	43	 0 0 0 0 0 1 0 1 0 0 0 0 0 0
	44	 0 0 0 0 0 0 0 0 0 0 0 1 1 0
	45	 0 0 0 0 1 1 0 1 1 1 0 1 0 1
	46	 0 0 0 0 1 0 0 1 1 1 0 0 0 0
	47	 0 0 0 0 1 0 1 1 1 1 0 0 0 1
	48	 0 0 0 0 0 0 0 0 0 0 0 0 0 0
	49	 1 1 1 1 1 0 1 0 1 1 1 0 0 0
	50	 1 1 1 1 1 1 1 1 1 1 1 0 0 1
	51	 1 1 1 1 1 1 1 1 1 1 1 0 0 1
	52	 1 1 1 1 0 0 1 0 0 0 1 0 0 0
	53	 1 1 1 1 0 0 1 0 0 0 1 0 0 1
	54	 1 1 1 1 0 0 1 0 0 0 1 0 0 0
	55	 1 1 1 1 0 1 1 1 0 0 1 1 0 0
	56	 0 0 0 0 0 1 0 0 0 0 0 1 0 0
	57	 0 0 0 0 0 1 0 0 0 0 0 1 0 0
	58	 0 0 0 0 0 0 0 0 0 0 0 0 0 0
	59	 0 0 0 0 0 0 0 0 0 0 0 1 0 0
	60	 0 0 0 0 0 0 0 0 0 0 0 0 0 0
;

param x_optimal_15 : 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 :=
	0	 0 0 0 0 0 1 1 0 1 0 0 1 1 0 0
	1	 0 0 0 0 0 1 1 0 0 0 0 1 1 0 0
	2	 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0
	3	 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
	4	 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0
	5	 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0
	6	 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
	7	 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
	8	 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
	9	 0 0 0 0 0 1 0 0 1 0 0 0 0 0 1
	10	 0 0 0 0 0 1 0 0 1 0 0 0 0 0 1
	11	 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
	12	 0 0 0 0 0 1 1 0 1 0 1 1 1 0 1
	13	 0 0 0 0 0 1 1 0 1 0 1 1 1 0 1
	14	 0 0 0 0 0 1 0 0 1 0 0 0 0 0 1
	15	 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
	16	 0 0 0 0 0 1 1 0 1 0 1 1 1 0 1
	17	 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0
	18	 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0
	19	 0 0 0 0 0 1 1 0 1 0 1 1 1 0 1
	20	 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0
	21	 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0
	22	 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0
	23	 0 0 0 0 0 1 0 1 1 0 1 0 0 1 1
	24	 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
	25	 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
	26	 0 0 0 0 0 1 0 0 0 0 1 0 0 0 1
	27	 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
	28	 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
	29	 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0
	30	 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
	31	 0 0 0 0 0 1 1 0 1 0 0 1 1 0 0
	32	 0 0 0 0 0 1 1 0 1 0 0 1 1 0 0
	33	 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0
	34	 0 0 0 0 0 1 1 0 1 0 0 1 1 0 0
	35	 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
	36	 0 0 0 0 0 1 1 1 1 0 1 1 1 1 1
	37	 0 0 0 0 0 1 0 1 1 0 1 0 0 1 1
	38	 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
	39	 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
	40	 0 0 0 0 0 1 1 1 0 0 1 1 1 0 1
	41	 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
	42	 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
	43	 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0
	44	 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0
	45	 0 0 0 0 0 1 1 1 0 0 1 1 1 0 1
	46	 0 0 0 0 0 1 1 0 0 0 0 1 1 0 0
	47	 0 0 0 0 0 1 1 0 1 0 1 1 1 0 1
	48	 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
	49	 1 1 1 1 1 1 1 0 0 1 0 1 1 0 0
	50	 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1
	51	 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1
	52	 1 1 1 1 1 0 0 0 0 1 0 0 0 0 0
	53	 1 1 1 1 1 0 0 0 0 1 0 0 0 0 1
	54	 1 1 1 1 1 0 0 0 0 1 0 0 0 0 0
	55	 1 1 1 1 1 1 0 1 1 1 1 0 0 0 0
	56	 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
	57	 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
	58	 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
	59	 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
	60	 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
;

param x_optimal_16 : 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 :=
	0	 0 0 0 0 0 0 1 0 0 1 1 1 0 1 0 0
	1	 0 0 0 0 0 0 1 0 0 0 1 1 0 1 0 0
	2	 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0
	3	 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
	4	 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0
	5	 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0
	6	 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
	7	 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
	8	 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
	9	 0 0 0 0 0 0 1 1 0 1 0 0 0 0 0 0
	10	 0 0 0 0 0 0 1 1 0 1 0 0 0 0 0 0
	11	 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
	12	 0 0 0 0 0 1 1 1 0 1 1 1 0 1 0 0
	13	 0 0 0 0 0 1 1 1 0 1 1 1 0 1 0 0
	14	 0 0 0 0 0 0 1 1 0 1 0 0 0 0 0 0
	15	 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
	16	 0 0 0 0 0 1 1 1 0 1 1 1 0 1 0 0
	17	 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0
	18	 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0
	19	 0 0 0 0 0 1 1 1 0 1 1 1 0 1 0 0
	20	 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0
	21	 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0
	22	 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0
	23	 0 0 1 0 0 1 1 1 0 0 0 0 1 0 1 0
	24	 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
	25	 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
	26	 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0
	27	 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
	28	 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
	29	 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0
	30	 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
	31	 0 0 0 0 0 0 1 0 0 1 1 1 0 1 0 0
	32	 0 0 0 0 0 0 1 0 0 1 1 1 0 1 0 0
	33	 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0
	34	 0 0 0 0 0 0 1 0 0 1 1 1 0 1 0 0
	35	 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
	36	 0 0 1 0 0 1 1 1 0 0 1 1 1 1 1 0
	37	 0 0 1 0 0 1 1 1 0 0 0 0 1 0 1 0
	38	 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
	39	 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
	40	 0 0 0 0 0 1 1 1 0 0 1 1 0 1 1 0
	41	 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
	42	 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
	43	 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0
	44	 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0
	45	 0 0 0 0 0 1 1 1 0 0 1 1 0 1 1 0
	46	 0 0 0 0 0 0 1 0 0 1 1 1 0 1 0 0
	47	 0 0 0 0 0 1 1 1 0 1 1 1 0 1 0 0
	48	 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
	49	 1 1 1 1 1 0 1 0 1 1 1 1 0 1 0 1
	50	 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1
	51	 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1
	52	 1 1 1 1 1 0 0 0 1 0 0 0 0 0 0 1
	53	 1 1 1 1 1 0 0 1 1 0 0 0 0 0 0 1
	54	 1 1 1 1 1 0 0 0 1 0 0 0 0 0 0 1
	55	 1 1 1 1 1 1 1 0 1 1 0 0 0 0 1 1
	56	 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
	57	 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
	58	 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
	59	 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
	60	 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
;

